id,content,source,label,tags,publication_date,author,link,label_enc
1964,Ponad milion osób w Polsce pracuje na samozatrudnieniu.,demagog_org,Prawda,Praca,1585924080,Robert Biedroń,https://demagog.org.pl/wypowiedzi/ile-osob-w-polsce-pracuje-na-samozatrudnieniu/,1
1965,"My podpisaliśmy Konwencję Antyprzemocową, ona jest podpisana, niestety nie jest jeszcze ciągle ratyfikowana.",demagog_org,Fałsz,Sprawy międzynarodowe,1585921380,Małgorzata Kidawa-Błońska,https://demagog.org.pl/wypowiedzi/czy-polska-ratyfikowala-konwencje-antyprzemocowa/,0
1966,"Kartę do głosowania będzie można dostać od pracownika Poczty Polskiej (…), niekoniecznie osobiście, tak, jak się dostarcza korespondencję.",demagog_org,Fałsz,"Wybory,Wybory prezydenckie",1585853220,Jacek Sasin,https://demagog.org.pl/wypowiedzi/w-jaki-sposob-mozna-bedzie-otrzymac-karte-do-glosowania-w-wyborach-korespondencyjnych/,0
1967,"Jak wygląda sytuacja w Czechach, które trzykrotnie mniej mają ludności niż my, są naszymi sąsiadami, mają dwa razy tyle zachorowań.",demagog_org,Manipulacja,"Zdrowie,Sprawy międzynarodowe,Czechy,Koronawirus",1585848180,Zbigniew Girzyński,https://demagog.org.pl/wypowiedzi/ilu-jest-chorych-na-covid-19-w-czechach/,2
1968,"Jesteśmy w zasadzie jedynym państwem na świecie, w którym są zaplanowane wybory, ale te wybory, ze względu na stan epidemii, nie są przesunięte.",demagog_org,Fałsz,"USA,Wybory,Wybory prezydenckie,Afryka,Francja,Azja,Sprawy międzynarodowe,Wybory samorządowe,Wybory parlamentarne,Niemcy",1585847520,Adam Bodnar,https://demagog.org.pl/wypowiedzi/czy-inne-panstwa-przesuwaja-wybory-z-powodu-pandemii-koronawirusa/,0
1969,Same fundacje spółek skarbu państwa przeznaczyły już ponad 80 mln na wsparcie zakupów dla placówek medycznych.,demagog_org,Prawda,"Finanse,Zdrowie,Koronawirus",1585846860,Jacek Sasin,https://demagog.org.pl/wypowiedzi/ile-pieniedzy-na-walke-z-koronawirusem-przeznaczyly-fundacje-spolek-skarbu-panstwa/,1
1970,"Uprzejmie informuję, że wczoraj (29.03 – przyp. Demagog) odbyła się druga tura wyborów samorządowych w Bawarii. W Bawarii jest ponad 13 tys. zarażonych. Wybory te odbyły się całkowicie drogą korespondencyjną.",demagog_org,Prawda,"Wybory,Koronawirus,Wybory samorządowe,Niemcy",1585840320,Zdzisław Krasnodębski,https://demagog.org.pl/wypowiedzi/zdzislaw-krasnodebski-o-wyborach-w-bawarii/,1
1971,"W Gdańsku mamy najnowocześniejszy tabor tramwajowy w Polsce. (…) U nas mniej więcej połowa składów tramwajowych, nawet więcej, to są najnowsze tramwaje, które odbieraliśmy stopniowo rok i dwa lata temu.",demagog_org,Fałsz,"Infrastruktura,Samorząd,Gdańsk,Transport",1585753260,Aleksandra Dulkiewicz,https://demagog.org.pl/wypowiedzi/aleksandra-dulkiewicz-o-taborze-tramwajowym-w-gdansku/,0
1972,"Na #Wybory2020 państwo przeznaczyło 319,7 miliona zł.",demagog_org,Prawda,"Polityka krajowa,Wybory,Wybory prezydenckie,Budżet,Finanse",1585749480,Michał Szczerba,https://demagog.org.pl/wypowiedzi/ile-kosztuje-organizacja-wyborow-prezydenckich/,1
1973,"Pierwszy raz mamy taką sytuację, że 80% pacjentów (onkologicznych – przyp. Demagog) jest zadowolona z terminów wizyty i mówi, że jest on zaskakująco krótki lub odpowiedni.",demagog_org,Prawda,Zdrowie,1585667400,Łukasz Szumowski,https://demagog.org.pl/wypowiedzi/ilu-pacjentow-jest-zadowolonych-z-terminow-wizyt-onkologicznych/,1
1974,NIK porównała 3 lata przed i 3 lata po wprowadzeniu 29 radarów odcinkowych. Liczba zabitych zmniejszyła się tam z 38 do 11 osób.,demagog_org,Prawda,"Bezpieczeństwo,Infrastruktura,Transport",1585665120,Janusz Wojciechowski,https://demagog.org.pl/wypowiedzi/radary-odcinkowe-a-bezpieczenstwo-na-drogach-w-raporcie-nik/,1
1975,"Gdy tylko pojawiła się taka możliwość, Polska przystąpiła do systemu zakupowego materiałów medycznych. Niestety, pierwszy system zakupu został zrealizowany na podstawie wcześniejszych zasad, a do nich nie dołączyliśmy za decyzją poprzedniego rządu.",demagog_org,Manipulacja,"Zdrowie,Sprawy międzynarodowe,UE,Koronawirus",1585573440,Piotr Müller,https://demagog.org.pl/wypowiedzi/czy-polska-nie-przystapila-do-przetargu-na-sprzet-medyczny-z-powodu-decyzji-rzadu-po-psl/,2
1976,Polski rząd jako pierwszy w Europie zamknął granice (w odpowiedzi na zagrożenie koronawirusem – przyp. Demagog).,demagog_org,Fałsz,"Bezpieczeństwo,Sprawy międzynarodowe,UE,Koronawirus",1585570680,Adam Bielan,https://demagog.org.pl/wypowiedzi/czy-polska-pierwsza-zamknela-granice-w-zwiazku-z-koronawirusem/,0
1977,Piętnaście osób dziennie popełnia (w Polsce – przyp. Demagog) samobójstwo.,demagog_org,Prawda,,1585490820,Robert Biedroń,https://demagog.org.pl/wypowiedzi/ile-osob-dziennie-popelnia-samobojstwo/,1
1978,Jak się okazało maseczki które nam rozdano w sejmie są przeterminowane.,demagog_org,Fałsz,"Sejm,Koronawirus",1585327740,Małgorzata Prokop-Paczkowska,https://demagog.org.pl/wypowiedzi/czy-w-sejmie-rozdawano-poslom-przeterminowane-maseczki/,0
1979,"Znam dane z gminy Jarosław. Tam dwa tygodnie temu w pierwszej turze było ok 50% frekwencji, teraz było 30% frekwencji.",demagog_org,Prawda,"Wybory,Wybory prezydenckie",1585251960,Władysław Kosiniak-Kamysz,https://demagog.org.pl/wypowiedzi/frekwencja-w-wyborach-w-gminie-jaroslaw/,1
1980,Ukraina ma dzisiaj dostawy (gazu – przyp.) tylko z Rosji i jest pod względem energetycznym zagrożona.,demagog_org,Fałsz,"Energetyka,Rosja,Ukraina,Wybory,Wybory prezydenckie",1585223280,Andrzej Duda,https://demagog.org.pl/wypowiedzi/czy-ukraina-kupuje-gaz-z-rosji/,0
1981,"W roku 2015, kiedy trwała tamta kampania wyborcza, najniższe wynagrodzenie było 1750 zł, dzisiaj najniższe wynagrodzenie 2600 zł.",demagog_org,Prawda,"Finanse,Wybory,Wybory prezydenckie,Praca",1585220280,Andrzej Duda,https://demagog.org.pl/wypowiedzi/o-ile-wzrosla-placa-minimalna-za-kadencji-andrzeja-dudy/,1
1982,"Importujemy 13,5 mln ton węgla z Rosji.",demagog_org,Prawda,Energetyka,1585139700,Robert Biedroń,https://demagog.org.pl/wypowiedzi/ile-wegla-polska-importuje-z-rosji/,1
1983,Rolnik na zwolnieniu lekarskim otrzymuje wsparcie dopiero po 30 dniach zwolnienia lekarskiego i to jest 10 zł dziennie.,demagog_org,Prawda,"Wybory,Wybory prezydenckie",1585083480,Władysław Kosiniak-Kamysz,https://demagog.org.pl/wypowiedzi/ile-wynosi-zasilek-chorobowy-dla-rolnikow-i-kiedy-jest-przyznawany/,1
1984,"W Korei powszechne testy pokazały, że zarażonych w grupie wiek. 20-29 jest 29,9%. (…) We Włoszech testy tylko dla osób z objawami i wyszło im 3,7%.",demagog_org,Prawda,"Zdrowie,Włochy,Koronawirus",1585082880,Michał Szczerba,https://demagog.org.pl/wypowiedzi/ile-osob-ma-koronawirusa-we-wloszech-i-w-korei/,1
1985,"Dziś, proszę państwa, udało nam się zgromadzić w polskich rękach większość sektora bankowego.",demagog_org,Prawda,"Finanse,Gospodarka,Wybory,Wybory prezydenckie",1585063920,Andrzej Duda,https://demagog.org.pl/wypowiedzi/ile-sektora-bankowego-jest-w-polskich-rekach/,1
1986,"Pani redaktor, w tej chwili (poniedziałek 23.03 – przyp. Demagog) wykonaliśmy już prawie 20 tys. testów w Polsce.",demagog_org,Prawda,"Zdrowie,Koronawirus",1585052220,Waldemar Kraska,https://demagog.org.pl/wypowiedzi/ile-testow-na-koronawirusa-wykonano-dotychczas-w-polsce/,1
1987,"Brytyjczycy zakładają, że 60-70% społeczeństwa zarazi się w najbliższych tygodniach tym wirusem. W związku z tym społeczeństwo, naród brytyjski nabędzie tzw. odporność stadną.",demagog_org,Prawda,"Zdrowie,Wielka Brytania,Koronawirus",1584738000,Adam Bielan,https://demagog.org.pl/wypowiedzi/czy-odpornosc-nabyta-jest-celem-brytyjczykow-w-walce-z-koronawirusem/,1
1988,W ostatnim tygodniu Niemcy wykonali więcej testów niż Polska od początku epidemii.,demagog_org,Prawda,"Koronawirus,Zdrowie,Niemcy",1584713100,Michał Szczerba,https://demagog.org.pl/wypowiedzi/ile-testow-na-koronawirusa-wykonuje-sie-w-polsce/,1
1989,Wydane zostało 100 mld zł na 500+ i trzynaste emerytury.,demagog_org,Prawda,"Finanse,Polityka społeczna,Program 500+,Emerytury",1584629520,Ryszard Petru,https://demagog.org.pl/wypowiedzi/ile-pieniedzy-zostalo-wydanych-na-500-plus-i-trzynaste-emerytury/,1
1990,"W 2018 Polska przeznaczyła tylko 1,21% PKB na badania i rozwój, gdy w UE wskaźnik ten wynosił średnio 2,07%.",demagog_org,Prawda,"Edukacja,Finanse",1584545040,Robert Biedroń,https://demagog.org.pl/wypowiedzi/ile-polska-wydaje-na-badania-i-rozwoj/,1
1991,"Przykład – zamknięcie szkół kiedy było 30 kilka przypadków stwierdzonych koronawirusa w Polsce. We Francji zamknięto szkoły wtedy, kiedy było 2000 stwierdzonych przypadków.",demagog_org,Prawda,"Edukacja,Zdrowie,Bezpieczeństwo,Francja,Koronawirus",1584450300,Mariusz Błaszczak,https://demagog.org.pl/wypowiedzi/zamkniecie-szkol-w-polsce-i-we-francji-w-zwiazku-z-koronawirusem/,1
1992,"Mamy jedne z najmniejszych zasobów wody na jednego mieszkańca w Europie. Mniej mają tylko Czechy, Cypr i Malta.",demagog_org,Prawda,"Wybory,Wybory prezydenckie,Korekty",1584383640,Władysław Kosiniak-Kamysz,https://demagog.org.pl/wypowiedzi/czy-polska-ma-jedne-z-najnizszych-zasobow-wody-w-ue/,1
1993,"Kiedy rozpoczynaliśmy nasze rządy, opinia (na temat polskiego sądownictwa – przyp. Demagog) była zła, ona była fatalna. Większość ludzi uważało, że sądy są niesprawiedliwe.",demagog_org,Manipulacja,"Wymiar sprawiedliwości,Sądownictwo,Wybory,Wybory prezydenckie",1584374880,Andrzej Duda,https://demagog.org.pl/wypowiedzi/jak-polacy-oceniali-dzialalnosc-sadow-w-2015-roku/,2
1994,"Milion chorych na raka w Polsce i tylko 1,5 mld zł na leczenie onkologiczne.",demagog_org,Manipulacja,Zdrowie,1584308820,Małgorzata Kidawa-Błońska,https://demagog.org.pl/wypowiedzi/ilu-polakow-choruje-na-raka-a-ile-wydaje-sie-na-onkologie/,2
1995,"Ja nie zmieniałam zdania wobec 500 +, bo od początku mówiliśmy, że jeżeli to ma być program prorodzinny, to te pieniądze powinny być na pierwsze dziecko także. I w tym głosowaniu, wiedząc, że te pieniądze są rodzinom potrzebne, ale nie było ich na pierwsze dziecko, wstrzymałam się. Natomiast w drugiej ustawie, kiedy te pieniądze już szły na pierwsze dziecko, głosowałam za.",demagog_org,Prawda,"Polityka społeczna,Program 500+",1584306420,Małgorzata Kidawa-Błońska,https://demagog.org.pl/wypowiedzi/jak-glosowala-malgorzata-kidawa-blonska-ws-programu-500-plus/,1
1996,Przez nowotwory umiera najwięcej Polaków.,demagog_org,Fałsz,Zdrowie,1584304620,Małgorzata Kidawa-Błońska,https://demagog.org.pl/wypowiedzi/czy-przez-nowotwory-umiera-najwiecej-polakow/,0
1997,"Będę się upominać o leki dla seniorów. Miały być za darmo, a nie są.",demagog_org,Fałsz,Zdrowie,1584303540,Małgorzata Kidawa-Błońska,https://demagog.org.pl/wypowiedzi/czy-leki-dla-seniorow-sa-za-darmo/,0
1998,"Miesiąc temu to chyba jeszcze nawet WHO twierdziło, że poza Azję ten wirus nie wyjdzie.",demagog_org,Fałsz,"Sprawy międzynarodowe,Chiny,Koronawirus,Zdrowie",1584098580,Kamil Bortniczuk,https://demagog.org.pl/wypowiedzi/jak-rozprzestrzenial-sie-koronawirus-miesiac-temu/,0
1999,"Mamy nawet z lat 90. rozstrzygnięcie Trybunału Konstytucyjnego, który mówi, że życie ludzkie jest od początku i od początku podlega ochronie, ale różne są stopnie intensywności tej ochrony.",demagog_org,Prawda,"Wymiar sprawiedliwości,Polityka społeczna,Konstytucja",1584029580,Szymon Hołownia,https://demagog.org.pl/wypowiedzi/trybunal-konstytucyjny-wobec-aborcji/,1
2000,Nie ma ludzi zatrudnionych na czarno w Polsce.,demagog_org,Fałsz,"Gospodarka,Praca",1584015000,Kamil Bortniczuk,https://demagog.org.pl/wypowiedzi/czy-w-polsce-wystepuje-problem-pracy-na-czarno/,0
2001,Dzisiaj nie spełniamy jeszcze tego warunku 15% udziału odnawialnej energii.,demagog_org,Prawda,"Energetyka,Wybory,Wybory prezydenckie",1583955720,Władysław Kosiniak-Kamysz,https://demagog.org.pl/wypowiedzi/jaki-jest-udzial-oze-w-miksie-energetycznym-polski/,1
2002,Żywność w Polsce zdrożała najbardziej w całej Unii Europejskiej.,demagog_org,Prawda,"Finanse,Gospodarka,Rolnictwo",1583935080,Janusz Piechociński,https://demagog.org.pl/wypowiedzi/gdzie-najbardziej-podrozala-zywnosc-w-unii-europejskiej/,1
2003,"Efekt naszych działań widać po danych publikowanych przez Komisję Europejską, dotyczących zmian cen energii elektrycznej między rokiem 2019 a rokiem 2018 (…) Łączny koszty energii dla gospodarstw domowych wzrósł w Unii Europejskiej w 2019 r., w porównaniu z rokiem 2018, w ponad 20 państwach, a w Polsce nastąpił spadek o 8%.",demagog_org,Manipulacja,"Energetyka,UE",1583934240,Tadeusz Skobel,https://demagog.org.pl/wypowiedzi/czy-w-polsce-w-2019-roku-spadly-ceny-pradu/,2
2004,"Dane publikowane przez Komisję Europejską, dotyczące zmian cen energii elektrycznej między rokiem 2019 a rokiem 2018 (…). Wzrost rachunków powyżej 5% – w 13 państwach Unii Europejskiej.",demagog_org,Fałsz,"UE,Energetyka",1583933820,Tadeusz Skobel,https://demagog.org.pl/wypowiedzi/jak-wzrosly-rachunki-za-prad-w-unii-europejskiej/,0
2005,"Dane publikowane przez Komisję Europejską, dotyczące zmian cen energii elektrycznej między rokiem 2019 a rokiem 2018 (…). Wzrost rachunków odbiorców indywidualnych powyżej 10% nastąpił w sześciu państwach Unii Europejskiej.",demagog_org,Prawda,"Energetyka,UE",1583933160,Tadeusz Skobel,https://demagog.org.pl/wypowiedzi/jak-wzrosly-ceny-energii-w-unii-europejskiej/,1
2006,"W 2015 r. do SOR-ów w Polsce trafiło 5 mln 268 tys. pacjentów, a w roku 2018 – 5 mln 813 tys. czyli prawie o 600 tys. więcej.",demagog_org,Prawda,Zdrowie,1583927220,Waldemar Kraska,https://demagog.org.pl/wypowiedzi/ilu-pacjentow-przyjmuja-sory/,1
2007,"Pan minister mówi o sytuacjach, o informacjach, które macie z 20 lutego, dotyczących koronawirusa we Włoszech. Panie ministrze, pierwsza informacja z Włoch podana przez polskie portale pochodzi z 31 stycznia. W Rzymie w przypadku małżeństwa z Chin stwierdzono przypadek koronawirusa, a pan mówi, że to było dopiero 22 lutego.",demagog_org,Manipulacja,"Zdrowie,Sprawy międzynarodowe,Włochy,Koronawirus",1583848800,Borys Budka,https://demagog.org.pl/wypowiedzi/jak-rozwijal-sie-koronawirus-we-wloszech/,2
2008,"Ale dzisiaj realna wartość 500 plus, siła nabywcza (w porównaniu do 2016 roku – przyp. Demagog) to 353 zł i 50 groszy.",demagog_org,Fałsz,"Finanse,Polityka społeczna,Program 500+",1583841960,Izabela Leszczyna,https://demagog.org.pl/wypowiedzi/jaka-jest-obecnie-sila-nabywcza-500-plus/,0
2009,"Liczba miejsc na studiach medycznych, po to żeby mogli się kształcić młodzi lekarze, w ciągu ostatnich lat, kiedy ja pełnię urząd prezydenta, wzrosła przeszło dwukrotnie.",demagog_org,Fałsz,"Zdrowie,Szkolnictwo wyższe,Wybory,Wybory prezydenckie",1583756760,Andrzej Duda,https://demagog.org.pl/wypowiedzi/o-ile-wzrosla-liczba-miejsc-na-studiach-medycznych-za-prezydentury-andrzeja-dudy/,0
2010,W tym roku najniższa emerytura wzrosła o 100 zł.,demagog_org,Prawda,"Finanse,Polityka społeczna,Wybory,Wybory prezydenckie",1583755080,Andrzej Duda,https://demagog.org.pl/wypowiedzi/o-ile-wzrosla-najnizsza-emerytura-w-roku-2020/,1
2011,Dopiero teraz wiemy ilu lekarzy pracuje w Polsce. Jest to 149 tys. mniej więcej. To jest średnia europejska.,demagog_org,Fałsz,"Zdrowie,Sprawy międzynarodowe",1583752620,Łukasz Szumowski,https://demagog.org.pl/wypowiedzi/czy-liczba-lekarzy-w-polsce-jest-porownywalna-ze-srednia-europejska/,0
2012,"Przez 8 lat rządów PO–PSL zadłużenie szpitali ogółem wzrosło o 1 mld, za waszych 4-letnich rządów – o 4 mld.",demagog_org,Fałsz,"Finanse,Zdrowie",1583506200,Paulina Hennig-Kloska,https://demagog.org.pl/wypowiedzi/o-ile-wzroslo-zadluzenie-szpitali-za-rzadow-po-a-o-ile-za-rzadow-pis/,0
2013,"Kto jest najdłużej urzędującym ministrem sprawiedliwości w historii Polski? Siedem lat jest Zbigniew Ziobro. Nie ma drugiej partii, drugiego środowiska politycznego, które przez tyle lat miałoby swojego ministra sprawiedliwości.",demagog_org,Fałsz,"Wybory,Wybory prezydenckie",1583436480,Władysław Kosiniak-Kamysz,https://demagog.org.pl/wypowiedzi/najdluzej-urzedujacy-min-sprawiedliwosci/,0
2014,"W tamtej kadencji (V kadencji Sejmu – przyp. Demagog) byłem najmłodszym posłem, a teraz jestem najmłodszym kandydatem.",demagog_org,Prawda,"Sejm,Polityka krajowa,Wybory,Wybory prezydenckie",1583427300,Krzysztof Bosak,https://demagog.org.pl/wypowiedzi/czy-krzysztof-bosak-jest-najmlodszym-kandydatem-na-prezydenta/,1
2015,"Mamy teraz najwyższe odczyty inflacji od 8 lat i ta inflacja weszła na poziom 4,4 pkt. proc.",demagog_org,Prawda,"Wybory,Wybory prezydenckie,Gospodarka",1583427300,Krzysztof Bosak,https://demagog.org.pl/wypowiedzi/czy-mamy-najwyzsza-inflacje-od-osmiu-lat/,1
2016,"Robert Biedroń obiecał, że się zrzeknie (mandatu europosła – przyp. Demagog), po czym swoją obietnicę złamał.",demagog_org,Prawda,"Polityka krajowa,Wybory parlamentarne,Wybory,Wybory prezydenckie,Wybory europarlamentarne",1583427240,Krzysztof Bosak,https://demagog.org.pl/wypowiedzi/czy-robert-biedron-obiecal-rezygnacje-z-mandatu-europosla/,1
2017,"Pamiętajmy, że nie ma na świecie przypadków śmiertelnych wśród małych dzieci, do 9. roku życia.",demagog_org,Prawda,"Zdrowie,Koronawirus",1583424060,Tomasz Latos,https://demagog.org.pl/wypowiedzi/czy-mamy-przypadki-zgonow-dzieci-na-covid-19/,1
2018,"Wojewódzkie plany zarządzania kryzysowego zostały negatywnie ocenione przez Najwyższą Izbę Kontroli. Mam przed sobą raport, panie premierze, z 12 września 2018 r. Przedmiotem kontroli była wówczas ochrona ludności w ramach zarządzania kryzysowego oraz obrony cywilnej. Według tego raportu w Polsce nie funkcjonuje skuteczny system ochrony ludności.",demagog_org,Prawda,"Bezpieczeństwo,Koronawirus",1583403240,Wiesław Szczepański,https://demagog.org.pl/wypowiedzi/jak-funkcjonuje-zarzadzanie-kryzysowe-w-polsce/,1
2019,"W ok. 80% przypadków pacjenci tę postać infekcji przebywali w sposób łagodny. Zapalenie płuc i duszność występowały w ok. 14% przypadków, a u 5% występowała ciężka niewydolność oddechowa.",demagog_org,Prawda,"Zdrowie,Koronawirus",1583346480,Łukasz Szumowski,https://demagog.org.pl/wypowiedzi/odsetek-ciezkich-przypadkow-covid-19/,1
2020,Pierwsze przypadki koronawirusa na naszym kontynencie były już miesiąc temu.,demagog_org,Prawda,"Zdrowie,Sprawy międzynarodowe,Koronawirus",1583344680,Robert Winnicki,https://demagog.org.pl/wypowiedzi/pierwszy-przyp-koronawirusa-europie/,1
2021,"PiS obiecało budowę tanich mieszkań na wynajem w ramach ,,Mieszkanie +”  – nie zrobiono.",demagog_org,Fałsz,,1583239440,Robert Biedroń,https://demagog.org.pl/wypowiedzi/czy-pis-nie-zrealizowalo-obietnicy-budowy-mieszkan-w-ramach-mieszkanie/,0
2022,Młodzi podejmują niemal trzykrotnie więcej prób samobójczych niż jeszcze sześć lat temu.,demagog_org,Prawda,,1583237100,Robert Biedroń,https://demagog.org.pl/wypowiedzi/czy-mlodzi-podejmuja-trzykrotnie-wiecej-prob-samobojczych-niz-6-lat-wczesniej/,1
2023,"Od 1 października ubiegłego roku w Polsce na grypę zachorowało 2,5 mln osób, zmarło 28 osób.",demagog_org,Prawda,Zdrowie,1582909380,Waldemar Kraska,https://demagog.org.pl/wypowiedzi/ile-osob-choruje-na-grype-w-polsce/,1
2024,"W stosunku do tego, co było wydawane na onkologię, za czasów poprzednich rządów – 7 miliardów, dzisiaj jest 11.",demagog_org,Manipulacja,"Zdrowie,Wybory,Wybory prezydenckie",1582890120,Andrzej Duda,https://demagog.org.pl/wypowiedzi/ile-wydajemy-na-onkologie/,2
